{ Units, Wavelength Units } SI Microns
{ Thickness } 12.56538
{ Conductivity } 0.7303554
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.84 0.84
{ }
{ Product Name: Suntuitive_95C }
{ Manufacturer: User }
{ NFRC ID: 16500 }
{ Type: Laminate }
{ Material: N/A }
{ Coating Name: N/A }
{ Coated Side: Neither }
{ Substrate Filename: N/A }
{ Appearance:  }
{ Acceptance:  }
{ Uses:  }
{ Availability:   }
0.300	0.0000	0.0506	0.0506
0.305	0.0000	0.0498	0.0498
0.310	0.0000	0.0489	0.0489
0.315	0.0000	0.0483	0.0483
0.320	0.0000	0.0477	0.0477
0.325	0.0000	0.0473	0.0473
0.330	0.0000	0.0469	0.0469
0.335	0.0000	0.0465	0.0465
0.340	0.0000	0.0463	0.0463
0.345	0.0000	0.0461	0.0461
0.350	0.0000	0.0459	0.0459
0.355	0.0000	0.0457	0.0457
0.360	0.0000	0.0456	0.0456
0.365	0.0000	0.0454	0.0454
0.370	0.0000	0.0453	0.0453
0.375	0.0000	0.0452	0.0452
0.380	0.0000	0.0451	0.0451
0.385	0.0000	0.0450	0.0450
0.390	0.0000	0.0449	0.0449
0.395	0.0000	0.0448	0.0448
0.400	0.0000	0.0447	0.0447
0.405	0.0000	0.0446	0.0446
0.410	0.0000	0.0445	0.0445
0.415	0.0000	0.0444	0.0444
0.420	0.0001	0.0443	0.0443
0.425	0.0002	0.0443	0.0443
0.430	0.0004	0.0442	0.0442
0.435	0.0007	0.0441	0.0441
0.440	0.0012	0.0440	0.0440
0.445	0.0018	0.0439	0.0439
0.450	0.0024	0.0439	0.0439
0.455	0.0029	0.0438	0.0438
0.460	0.0034	0.0438	0.0438
0.465	0.0040	0.0437	0.0437
0.470	0.0051	0.0436	0.0436
0.475	0.0072	0.0436	0.0436
0.480	0.0108	0.0435	0.0435
0.485	0.0162	0.0434	0.0434
0.490	0.0229	0.0434	0.0434
0.495	0.0279	0.0433	0.0433
0.500	0.0269	0.0433	0.0433
0.505	0.0195	0.0432	0.0432
0.510	0.0110	0.0432	0.0432
0.515	0.0056	0.0431	0.0431
0.520	0.0031	0.0431	0.0431
0.525	0.0023	0.0430	0.0430
0.530	0.0023	0.0430	0.0430
0.535	0.0029	0.0429	0.0429
0.540	0.0039	0.0429	0.0429
0.545	0.0056	0.0428	0.0428
0.550	0.0079	0.0428	0.0428
0.555	0.0107	0.0428	0.0428
0.560	0.0136	0.0428	0.0428
0.565	0.0162	0.0428	0.0428
0.570	0.0179	0.0427	0.0427
0.575	0.0186	0.0427	0.0427
0.580	0.0183	0.0426	0.0426
0.585	0.0175	0.0426	0.0426
0.590	0.0165	0.0426	0.0426
0.595	0.0157	0.0426	0.0426
0.600	0.0151	0.0425	0.0425
0.605	0.0148	0.0425	0.0425
0.610	0.0148	0.0425	0.0425
0.615	0.0148	0.0424	0.0424
0.620	0.0150	0.0424	0.0424
0.625	0.0151	0.0424	0.0424
0.630	0.0154	0.0424	0.0424
0.635	0.0157	0.0424	0.0424
0.640	0.0164	0.0423	0.0423
0.645	0.0173	0.0423	0.0423
0.650	0.0185	0.0423	0.0423
0.655	0.0200	0.0423	0.0423
0.660	0.0217	0.0422	0.0422
0.665	0.0236	0.0422	0.0422
0.670	0.0257	0.0422	0.0422
0.675	0.0281	0.0421	0.0421
0.680	0.0309	0.0421	0.0421
0.685	0.0343	0.0421	0.0421
0.690	0.0384	0.0421	0.0421
0.695	0.0435	0.0422	0.0422
0.700	0.0497	0.0422	0.0422
0.705	0.0574	0.0422	0.0422
0.710	0.0667	0.0422	0.0422
0.715	0.0778	0.0423	0.0423
0.720	0.0909	0.0423	0.0423
0.725	0.1061	0.0424	0.0424
0.730	0.1236	0.0426	0.0426
0.735	0.1430	0.0428	0.0428
0.740	0.1641	0.0431	0.0431
0.745	0.1868	0.0435	0.0435
0.750	0.2105	0.0439	0.0439
0.755	0.2351	0.0444	0.0444
0.760	0.2602	0.0449	0.0449
0.765	0.2855	0.0456	0.0456
0.770	0.3106	0.0462	0.0462
0.775	0.3356	0.0469	0.0469
0.780	0.3602	0.0477	0.0477
0.785	0.3847	0.0485	0.0485
0.790	0.4085	0.0493	0.0493
0.795	0.4313	0.0501	0.0501
0.800	0.4529	0.0510	0.0510
0.805	0.4738	0.0520	0.0520
0.810	0.4936	0.0528	0.0528
0.815	0.5113	0.0536	0.0536
0.820	0.5267	0.0544	0.0544
0.825	0.5397	0.0550	0.0550
0.830	0.5498	0.0554	0.0554
0.835	0.5564	0.0557	0.0557
0.840	0.5610	0.0561	0.0561
0.845	0.5655	0.0563	0.0563
0.850	0.5712	0.0564	0.0564
0.855	0.5782	0.0566	0.0566
0.860	0.5823	0.0570	0.0570
0.865	0.5839	0.0572	0.0572
0.870	0.5841	0.0566	0.0566
0.875	0.5835	0.0569	0.0569
0.880	0.5817	0.0572	0.0572
0.885	0.5788	0.0567	0.0567
0.890	0.5742	0.0562	0.0562
0.895	0.5673	0.0559	0.0559
0.900	0.5592	0.0555	0.0555
0.905	0.5500	0.0549	0.0549
0.910	0.5405	0.0542	0.0542
0.915	0.5310	0.0540	0.0540
0.920	0.5213	0.0535	0.0535
0.925	0.5116	0.0530	0.0530
0.930	0.5013	0.0527	0.0527
0.935	0.4907	0.0521	0.0521
0.940	0.4802	0.0517	0.0517
0.945	0.4699	0.0513	0.0513
0.950	0.4598	0.0507	0.0507
0.955	0.4503	0.0504	0.0504
0.960	0.4415	0.0501	0.0501
0.965	0.4334	0.0498	0.0498
0.970	0.4261	0.0494	0.0494
0.975	0.4197	0.0491	0.0491
0.980	0.4138	0.0489	0.0489
0.985	0.4086	0.0488	0.0488
0.990	0.4037	0.0485	0.0485
0.995	0.3997	0.0484	0.0484
1.000	0.3960	0.0483	0.0483
1.005	0.3923	0.0480	0.0480
1.010	0.3890	0.0480	0.0480
1.015	0.3861	0.0479	0.0479
1.020	0.3835	0.0478	0.0478
1.025	0.3813	0.0478	0.0478
1.030	0.3795	0.0477	0.0477
1.035	0.3780	0.0476	0.0476
1.040	0.3764	0.0474	0.0474
1.045	0.3749	0.0473	0.0473
1.050	0.3732	0.0473	0.0473
1.055	0.3716	0.0473	0.0473
1.060	0.3697	0.0472	0.0472
1.065	0.3677	0.0470	0.0470
1.070	0.3654	0.0469	0.0469
1.075	0.3628	0.0468	0.0468
1.080	0.3603	0.0468	0.0468
