{ Units, Wavelength Units } SI Microns
{ Thickness } 12.56538
{ Conductivity } 0.7303554
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.84 0.84
{ }
{ Product Name: Suntuitive_25C }
{ Manufacturer: User }
{ NFRC ID: 16500 }
{ Type: Laminate }
{ Material: N/A }
{ Coating Name: N/A }
{ Coated Side: Neither }
{ Substrate Filename: N/A }
{ Appearance:  }
{ Acceptance:  }
{ Uses:  }
{ Availability:   }
0.300	0.0001	0.0506	0.0506
0.305	0.0001	0.0498	0.0498
0.310	0.0000	0.0489	0.0489
0.315	0.0000	0.0483	0.0483
0.320	0.0000	0.0477	0.0477
0.325	0.0000	0.0473	0.0473
0.330	0.0000	0.0469	0.0469
0.335	0.0000	0.0465	0.0465
0.340	0.0000	0.0463	0.0463
0.345	0.0000	0.0461	0.0461
0.350	0.0000	0.0459	0.0459
0.355	0.0000	0.0457	0.0457
0.360	0.0000	0.0456	0.0456
0.365	0.0003	0.0454	0.0454
0.370	0.0046	0.0453	0.0453
0.375	0.0293	0.0453	0.0453
0.380	0.0900	0.0455	0.0455
0.385	0.1705	0.0464	0.0464
0.390	0.2422	0.0478	0.0478
0.395	0.2951	0.0490	0.0490
0.400	0.3340	0.0501	0.0501
0.405	0.3665	0.0512	0.0512
0.410	0.3982	0.0522	0.0522
0.415	0.4310	0.0534	0.0534
0.420	0.4643	0.0548	0.0548
0.425	0.4973	0.0562	0.0562
0.430	0.5291	0.0577	0.0577
0.435	0.5586	0.0592	0.0592
0.440	0.5845	0.0605	0.0605
0.445	0.6056	0.0615	0.0615
0.450	0.6206	0.0624	0.0624
0.455	0.6319	0.0629	0.0629
0.460	0.6413	0.0634	0.0634
0.465	0.6507	0.0639	0.0639
0.470	0.6613	0.0644	0.0644
0.475	0.6734	0.0651	0.0651
0.480	0.6859	0.0658	0.0658
0.485	0.6970	0.0665	0.0665
0.490	0.7045	0.0668	0.0668
0.495	0.7071	0.0669	0.0669
0.500	0.7026	0.0666	0.0666
0.505	0.6909	0.0658	0.0658
0.510	0.6743	0.0646	0.0646
0.515	0.6564	0.0634	0.0634
0.520	0.6410	0.0624	0.0624
0.525	0.6287	0.0616	0.0616
0.530	0.6193	0.0610	0.0610
0.535	0.6123	0.0605	0.0605
0.540	0.6077	0.0602	0.0602
0.545	0.6070	0.0600	0.0600
0.550	0.6125	0.0603	0.0603
0.555	0.6227	0.0609	0.0609
0.560	0.6331	0.0614	0.0614
0.565	0.6407	0.0619	0.0619
0.570	0.6435	0.0620	0.0620
0.575	0.6420	0.0618	0.0618
0.580	0.6373	0.0615	0.0615
0.585	0.6307	0.0610	0.0610
0.590	0.6234	0.0606	0.0606
