{ Units, Wavelength Units } SI Microns
{ Thickness } 12.56538
{ Conductivity } 0.7303554
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.84 0.84
{ }
{ Product Name: Suntuitive_15C }
{ Manufacturer: User }
{ NFRC ID: 16500 }
{ Type: Laminate }
{ Material: N/A }
{ Coating Name: N/A }
{ Coated Side: Neither }
{ Substrate Filename: N/A }
{ Appearance:  }
{ Acceptance:  }
{ Uses:  }
{ Availability:   }
0.500	0.7348	0.0688	0.0688
0.505	0.7275	0.0682	0.0682
0.510	0.7182	0.0675	0.0675
0.515	0.7083	0.0667	0.0667
0.520	0.6992	0.0660	0.0660
0.525	0.6906	0.0654	0.0654
0.530	0.6826	0.0648	0.0648
0.535	0.6756	0.0643	0.0643
0.540	0.6708	0.0639	0.0639
0.545	0.6704	0.0638	0.0638
0.550	0.6771	0.0642	0.0642
0.555	0.6892	0.0649	0.0649
0.560	0.7019	0.0657	0.0657
0.565	0.7117	0.0664	0.0664
0.570	0.7164	0.0666	0.0666
0.575	0.7167	0.0665	0.0665
0.580	0.7137	0.0663	0.0663
0.585	0.7084	0.0659	0.0659
0.590	0.7021	0.0654	0.0654
0.595	0.6956	0.0650	0.0650
0.600	0.6890	0.0645	0.0645
0.605	0.6831	0.0641	0.0641
0.610	0.6777	0.0637	0.0637
0.615	0.6728	0.0633	0.0633
0.620	0.6685	0.0630	0.0630
0.625	0.6650	0.0628	0.0628
0.630	0.6624	0.0626	0.0626
0.635	0.6609	0.0625	0.0625
0.640	0.6606	0.0625	0.0625
0.645	0.6616	0.0624	0.0624
0.650	0.6636	0.0625	0.0625
0.655	0.6664	0.0627	0.0627
0.660	0.6693	0.0628	0.0628
0.665	0.6727	0.0630	0.0630
0.670	0.6768	0.0632	0.0632
0.675	0.6807	0.0633	0.0633
0.680	0.6847	0.0636	0.0636
0.685	0.6893	0.0638	0.0638
0.690	0.6942	0.0642	0.0642
0.695	0.6993	0.0645	0.0645
0.700	0.7049	0.0648	0.0648
0.705	0.7107	0.0651	0.0651
0.710	0.7167	0.0655	0.0655
0.715	0.7230	0.0659	0.0659
0.720	0.7287	0.0662	0.0662
0.725	0.7336	0.0665	0.0665
0.730	0.7383	0.0668	0.0668
0.735	0.7428	0.0671	0.0671
0.740	0.7467	0.0673	0.0673
0.745	0.7505	0.0676	0.0676
0.750	0.7552	0.0679	0.0679
0.755	0.7604	0.0682	0.0682
0.760	0.7655	0.0685	0.0685
0.765	0.7703	0.0688	0.0688
0.770	0.7745	0.0691	0.0691
0.775	0.7779	0.0693	0.0693
0.780	0.7811	0.0695	0.0695
0.785	0.7845	0.0697	0.0697
0.790	0.7879	0.0700	0.0700
0.795	0.7909	0.0701	0.0701
0.800	0.7931	0.0702	0.0702
0.805	0.7949	0.0705	0.0705
0.810	0.7959	0.0706	0.0706
0.815	0.7976	0.0706	0.0706
0.820	0.7988	0.0708	0.0708
0.825	0.8003	0.0708	0.0708
0.830	0.8014	0.0708	0.0708
0.835	0.8003	0.0707	0.0707
0.840	0.8006	0.0709	0.0709
0.845	0.8007	0.0709	0.0709
0.850	0.7999	0.0705	0.0705
0.855	0.7984	0.0703	0.0703
0.860	0.7959	0.0704	0.0704
0.865	0.7948	0.0704	0.0704
0.870	0.7937	0.0696	0.0696
0.875	0.7915	0.0699	0.0699
0.880	0.7893	0.0701	0.0701
0.885	0.7868	0.0696	0.0696
0.890	0.7835	0.0689	0.0689
0.895	0.7794	0.0687	0.0687
0.900	0.7753	0.0685	0.0685
0.905	0.7714	0.0681	0.0681
0.910	0.7676	0.0675	0.0675
0.915	0.7644	0.0675	0.0675
0.920	0.7616	0.0673	0.0673
0.925	0.7593	0.0672	0.0672
0.930	0.7568	0.0672	0.0672
0.935	0.7540	0.0669	0.0669
0.940	0.7508	0.0667	0.0667
0.945	0.7475	0.0664	0.0664
0.950	0.7441	0.0660	0.0660
0.955	0.7408	0.0659	0.0659
0.960	0.7372	0.0657	0.0657
0.965	0.7336	0.0655	0.0655
0.970	0.7303	0.0652	0.0652
0.975	0.7269	0.0649	0.0649
0.980	0.7236	0.0647	0.0647
0.985	0.7204	0.0646	0.0646
0.990	0.7175	0.0642	0.0642
0.995	0.7153	0.0642	0.0642
1.000	0.7129	0.0640	0.0640
1.005	0.7107	0.0637	0.0637
1.010	0.7086	0.0636	0.0636
1.015	0.7066	0.0636	0.0636
1.020	0.7050	0.0634	0.0634
1.025	0.7038	0.0635	0.0635
1.030	0.7029	0.0634	0.0634
1.035	0.7021	0.0633	0.0633
1.040	0.7014	0.0630	0.0630
1.045	0.7009	0.0629	0.0629
1.050	0.7006	0.0629	0.0629
1.055	0.7000	0.0630	0.0630
1.060	0.6996	0.0630	0.0630
1.065	0.6993	0.0628	0.0628
1.070	0.6992	0.0627	0.0627
1.075	0.6992	0.0627	0.0627
1.080	0.6990	0.0628	0.0628
1.085	0.6990	0.0628	0.0628
1.090	0.6992	0.0625	0.0625
1.095	0.6993	0.0625	0.0625
1.100	0.6991	0.0628	0.0628
1.105	0.6983	0.0628	0.0628
1.110	0.6976	0.0625	0.0625
1.115	0.6964	0.0623	0.0623
1.120	0.6949	0.0624	0.0624
1.125	0.6932	0.0624	0.0624
1.130	0.6915	0.0620	0.0620
1.135	0.6896	0.0620	0.0620
1.140	0.6874	0.0619	0.0619
1.145	0.6847	0.0618	0.0618
1.150	0.6816	0.0618	0.0618
1.155	0.6783	0.0615	0.0615
1.160	0.6740	0.0611	0.0611
1.165	0.6679	0.0606	0.0606
1.170	0.6594	0.0603	0.0603
1.175	0.6486	0.0595	0.0595
1.180	0.6368	0.0588	0.0588
1.185	0.6272	0.0584	0.0584
1.190	0.6227	0.0582	0.0582
1.195	0.6245	0.0583	0.0583
1.200	0.6320	0.0588	0.0588
1.205	0.6432	0.0592	0.0592
1.210	0.6556	0.0599	0.0599
1.215	0.6678	0.0606	0.0606
1.220	0.6780	0.0611	0.0611
1.225	0.6863	0.0618	0.0618
1.230	0.6926	0.0620	0.0620
1.235	0.6975	0.0621	0.0621
1.240	0.7020	0.0624	0.0624
1.245	0.7061	0.0625	0.0625
1.250	0.7100	0.0628	0.0628
1.255	0.7138	0.0630	0.0630
1.260	0.7175	0.0635	0.0635
1.265	0.7211	0.0640	0.0640
1.270	0.7248	0.0642	0.0642
1.275	0.7288	0.0643	0.0643
1.280	0.7328	0.0644	0.0644
1.285	0.7366	0.0645	0.0645
1.290	0.7401	0.0647	0.0647
1.295	0.7434	0.0649	0.0649
1.300	0.7464	0.0653	0.0653
1.305	0.7492	0.0658	0.0658
1.310	0.7519	0.0656	0.0656
1.315	0.7541	0.0657	0.0657
1.320	0.7561	0.0659	0.0659
1.325	0.7581	0.0659	0.0659
1.330	0.7596	0.0659	0.0659
1.335	0.7602	0.0658	0.0658
1.340	0.7593	0.0658	0.0658
1.345	0.7559	0.0655	0.0655
1.350	0.7503	0.0652	0.0652
1.355	0.7433	0.0649	0.0649
1.360	0.7353	0.0645	0.0645
1.365	0.7266	0.0638	0.0638
1.370	0.7184	0.0634	0.0634
1.375	0.7111	0.0628	0.0628
1.380	0.7058	0.0623	0.0623
1.385	0.7023	0.0622	0.0622
1.390	0.7000	0.0621	0.0621
1.395	0.6973	0.0619	0.0619
1.400	0.6940	0.0616	0.0616
1.405	0.6908	0.0616	0.0616
1.410	0.6877	0.0613	0.0613
1.415	0.6851	0.0611	0.0611
1.420	0.6831	0.0609	0.0609
1.425	0.6810	0.0609	0.0609
1.430	0.6787	0.0607	0.0607
1.435	0.6767	0.0606	0.0606
1.440	0.6754	0.0604	0.0604
1.445	0.6753	0.0607	0.0607
1.450	0.6765	0.0607	0.0607
1.455	0.6790	0.0608	0.0608
1.460	0.6827	0.0609	0.0609
1.465	0.6871	0.0611	0.0611
1.470	0.6922	0.0613	0.0613
1.475	0.6977	0.0618	0.0618
1.480	0.7030	0.0622	0.0622
1.485	0.7083	0.0623	0.0623
1.490	0.7137	0.0627	0.0627
1.495	0.7189	0.0630	0.0630
1.500	0.7238	0.0632	0.0632
1.505	0.7287	0.0635	0.0635
1.510	0.7335	0.0637	0.0637
1.515	0.7378	0.0638	0.0638
1.520	0.7415	0.0644	0.0644
1.525	0.7444	0.0645	0.0645
1.530	0.7471	0.0646	0.0646
1.535	0.7485	0.0648	0.0648
1.540	0.7493	0.0649	0.0649
1.545	0.7495	0.0648	0.0648
1.550	0.7489	0.0646	0.0646
1.555	0.7484	0.0648	0.0648
1.560	0.7474	0.0649	0.0649
1.565	0.7469	0.0648	0.0648
1.570	0.7469	0.0646	0.0646
1.575	0.7473	0.0645	0.0645
1.580	0.7482	0.0646	0.0646
1.585	0.7496	0.0647	0.0647
1.590	0.7512	0.0649	0.0649
1.595	0.7528	0.0646	0.0646
1.600	0.7540	0.0650	0.0650
1.605	0.7545	0.0650	0.0650
1.610	0.7544	0.0649	0.0649
1.615	0.7537	0.0647	0.0647
1.620	0.7521	0.0647	0.0647
1.625	0.7490	0.0643	0.0643
1.630	0.7443	0.0641	0.0641
1.635	0.7356	0.0639	0.0639
1.640	0.7229	0.0629	0.0629
1.645	0.7051	0.0616	0.0616
1.650	0.6861	0.0607	0.0607
1.655	0.6703	0.0596	0.0596
1.660	0.6606	0.0593	0.0593
1.665	0.6535	0.0589	0.0589
1.670	0.6430	0.0580	0.0580
1.675	0.6213	0.0569	0.0569
1.680	0.5842	0.0553	0.0553
1.685	0.5346	0.0526	0.0526
1.690	0.4794	0.0500	0.0500
1.695	0.4292	0.0479	0.0479
1.700	0.3932	0.0467	0.0467
1.705	0.3762	0.0463	0.0463
1.710	0.3756	0.0462	0.0462
1.715	0.3861	0.0467	0.0467
1.720	0.3997	0.0468	0.0468
1.725	0.4105	0.0471	0.0471
1.730	0.4150	0.0475	0.0475
1.735	0.4126	0.0472	0.0472
1.740	0.4088	0.0470	0.0470
1.745	0.4097	0.0473	0.0473
1.750	0.4181	0.0473	0.0473
1.755	0.4347	0.0482	0.0482
1.760	0.4573	0.0493	0.0493
1.765	0.4820	0.0500	0.0500
1.770	0.5054	0.0513	0.0513
1.775	0.5246	0.0518	0.0518
1.780	0.5388	0.0524	0.0524
1.785	0.5479	0.0528	0.0528
1.790	0.5537	0.0531	0.0531
1.795	0.5577	0.0533	0.0533
1.800	0.5596	0.0533	0.0533
1.805	0.5602	0.0532	0.0532
1.810	0.5606	0.0534	0.0534
1.815	0.5614	0.0535	0.0535
1.820	0.5635	0.0532	0.0532
1.825	0.5676	0.0530	0.0530
1.830	0.5735	0.0536	0.0536
1.835	0.5818	0.0541	0.0541
1.840	0.5917	0.0546	0.0546
1.845	0.6015	0.0560	0.0560
1.850	0.6097	0.0557	0.0557
1.855	0.6174	0.0562	0.0562
1.860	0.6236	0.0564	0.0564
1.865	0.6283	0.0566	0.0566
1.870	0.6323	0.0565	0.0565
1.875	0.6348	0.0572	0.0572
1.880	0.6348	0.0573	0.0573
1.885	0.6355	0.0565	0.0565
1.890	0.6346	0.0566	0.0566
1.895	0.6338	0.0571	0.0571
1.900	0.6329	0.0559	0.0559
1.905	0.6310	0.0565	0.0565
1.910	0.6303	0.0574	0.0574
1.915	0.6283	0.0574	0.0574
1.920	0.6256	0.0579	0.0579
1.925	0.6247	0.0569	0.0569
1.930	0.6237	0.0561	0.0561
1.935	0.6215	0.0560	0.0560
1.940	0.6201	0.0558	0.0558
1.945	0.6199	0.0563	0.0563
1.950	0.6202	0.0566	0.0566
1.955	0.6230	0.0572	0.0572
1.960	0.6262	0.0565	0.0565
1.965	0.6284	0.0566	0.0566
1.970	0.6296	0.0565	0.0565
1.975	0.6289	0.0563	0.0563
1.980	0.6282	0.0567	0.0567
1.985	0.6263	0.0565	0.0565
1.990	0.6224	0.0565	0.0565
1.995	0.6183	0.0560	0.0560
2.000	0.6105	0.0556	0.0556
2.005	0.6007	0.0549	0.0549
2.010	0.5876	0.0537	0.0537
2.015	0.5739	0.0535	0.0535
2.020	0.5594	0.0528	0.0528
2.025	0.5480	0.0515	0.0515
2.030	0.5340	0.0512	0.0512
2.035	0.5227	0.0506	0.0506
2.040	0.5108	0.0506	0.0506
2.045	0.4985	0.0505	0.0505
2.050	0.4871	0.0501	0.0501
2.055	0.4749	0.0494	0.0494
2.060	0.4620	0.0476	0.0476
2.065	0.4523	0.0479	0.0479
2.070	0.4442	0.0470	0.0470
2.075	0.4378	0.0466	0.0466
2.080	0.4351	0.0470	0.0470
2.085	0.4323	0.0470	0.0470
2.090	0.4359	0.0467	0.0467
2.095	0.4395	0.0474	0.0474
2.100	0.4370	0.0470	0.0470
2.105	0.4395	0.0462	0.0462
2.110	0.4302	0.0470	0.0470
2.115	0.4236	0.0478	0.0478
2.120	0.4175	0.0463	0.0463
2.125	0.4073	0.0465	0.0465
2.130	0.4066	0.0476	0.0476
2.135	0.4065	0.0458	0.0458
2.140	0.4136	0.0472	0.0472
2.145	0.4159	0.0461	0.0461
2.150	0.4176	0.0470	0.0470
2.155	0.4233	0.0457	0.0457
2.160	0.4261	0.0479	0.0479
2.165	0.4311	0.0488	0.0488
2.170	0.4333	0.0486	0.0486
2.175	0.4304	0.0461	0.0461
2.180	0.4254	0.0468	0.0468
2.185	0.4261	0.0475	0.0475
2.190	0.4254	0.0471	0.0471
2.195	0.4180	0.0451	0.0451
2.200	0.4138	0.0466	0.0466
2.205	0.4072	0.0481	0.0481
2.210	0.3925	0.0444	0.0444
2.215	0.3757	0.0446	0.0446
2.220	0.3559	0.0454	0.0454
2.225	0.3285	0.0444	0.0444
2.230	0.3014	0.0419	0.0419
2.235	0.2692	0.0418	0.0418
2.240	0.2321	0.0415	0.0415
2.245	0.1927	0.0418	0.0418
2.250	0.1536	0.0401	0.0401
2.255	0.1194	0.0399	0.0399
2.260	0.0886	0.0391	0.0391
2.265	0.0646	0.0402	0.0402
2.270	0.0446	0.0410	0.0410
2.275	0.0272	0.0398	0.0398
2.280	0.0223	0.0354	0.0354
2.285	0.0126	0.0388	0.0388
2.290	0.0066	0.0369	0.0369
2.295	0.0058	0.0383	0.0383
2.300	0.0076	0.0392	0.0392
2.305	0.0036	0.0380	0.0380
2.310	0.0117	0.0403	0.0403
2.315	0.0088	0.0383	0.0383
2.320	0.0127	0.0392	0.0392
2.325	0.0153	0.0370	0.0370
2.330	0.0115	0.0381	0.0381
2.335	0.0187	0.0383	0.0383
2.340	0.0165	0.0389	0.0389
2.345	0.0192	0.0376	0.0376
2.350	0.0189	0.0410	0.0410
2.355	0.0242	0.0374	0.0374
2.360	0.0218	0.0387	0.0387
2.365	0.0266	0.0403	0.0403
2.370	0.0239	0.0381	0.0381
2.375	0.0263	0.0395	0.0395
2.380	0.0207	0.0391	0.0391
2.385	0.0247	0.0401	0.0401
2.390	0.0261	0.0403	0.0403
2.395	0.0285	0.0365	0.0365
2.400	0.0307	0.0382	0.0382
2.405	0.0296	0.0374	0.0374
2.410	0.0347	0.0382	0.0382
2.415	0.0336	0.0407	0.0407
2.420	0.0298	0.0380	0.0380
2.425	0.0242	0.0404	0.0404
2.430	0.0308	0.0384	0.0384
2.435	0.0178	0.0384	0.0384
2.440	0.0141	0.0396	0.0396
2.445	0.0215	0.0388	0.0388
2.450	0.0154	0.0369	0.0369
2.455	0.0248	0.0368	0.0368
2.460	0.0202	0.0417	0.0417
2.465	0.0248	0.0398	0.0398
2.470	0.0241	0.0403	0.0403
2.475	0.0295	0.0362	0.0362
2.480	0.0246	0.0376	0.0376
2.485	0.0268	0.0407	0.0407
2.490	0.0300	0.0376	0.0376
2.495	0.0404	0.0390	0.0390
2.500	0.0416	0.0395	0.0395
